,H4K5ac,H4K12ac,H4K8ac,H3K4ac,H3K23ac,H3K14ac,H2AK5ac,H3K18ac,H3K9ac,H3K56ac,H3K27ac,H3K4me3,H3K4me2,Htz1,H3K79me,H3S10ph,H3K4me,H4K20me,H3K36me,H3K36me2,H4K16ac,H3K79me3,H3K36me3,H4R3me2s,H4R3me,H2AS129ph
H3K4me_H2AS129ph,-0.26832753457850167,-0.256347038792887,-0.2729074759902712,-0.2666625436611376,-0.25468141297407243,-0.2662510069645485,-0.2735645953033874,-0.27241482462746625,-0.2324330302886004,-0.19079142407223593,-0.21474476334033632,-0.23277865669084363,-0.27748026253821045,-0.2442670032803651,-0.2110394482803155,-0.2117296851619379,0.14146459299650616,-0.10348652175004425,-0.18581267644084143,-0.20742075050814712,-0.1918960471884823,-0.2167918051375466,-0.2840468134628509,-0.2236463683793719,-0.18930940645423355,0.14146459299650438
H4K20me_H4K5ac,0.09578212057266633,-0.042158579939211904,-0.06685947395068226,-0.10389842861910026,-0.09601002255895708,-0.11166270237913523,-0.06670172972066801,-0.13729697858041412,-0.10076819359163203,-0.08464223734263854,-0.11424263706287263,-0.19146518033183746,-0.21279129131382923,-0.10065398012275395,-0.16737349338663066,-0.1512686695868357,-0.07073473634575045,0.0957821205726681,-0.16793363360529412,-0.17438781669015313,-0.15233755812592875,-0.10470029589277097,-0.14697256729560237,-0.11335466458275612,-0.06664856672721875,-0.21919172614688875
H4K20me_H4K12ac,-0.042158579939206575,0.06917433081231472,-0.054067715643444814,-0.1042305462430555,-0.09833966576056064,-0.10929756313285921,-0.0739362926449516,-0.13408668957193015,-0.09618493323734789,-0.08245446246228383,-0.11168740008493572,-0.1777686600263486,-0.20073967672436943,-0.09076838456779512,-0.15779016931803014,-0.14047837539787977,-0.07012371876015067,0.06917433081231295,-0.17000053321425312,-0.1755841155124127,-0.1532813454703561,-0.11017106952823497,-0.1445085325321216,-0.11774836187552395,-0.06157621908581312,-0.21121291252450192
H4K20me_H4K8ac,-0.06685947395068581,-0.05406771564344659,0.05913860413893168,-0.13311414022343016,-0.1321249130101716,-0.140165382610423,-0.11815250001792776,-0.16512602312745628,-0.1268667398231056,-0.10707920398417059,-0.12957310114542153,-0.21506105580191104,-0.2139413404597903,-0.11433400108243852,-0.16917780465566956,-0.1550710289948345,-0.10470527746029923,0.05913860413892813,-0.18632626738914126,-0.20756361882098773,-0.17775574127012206,-0.13536102265203098,-0.1870810553032225,-0.18829710491597496,-0.0964240143165842,-0.22896581100139102
H4K20me_H3K4ac,-0.10389842861910381,-0.10423054624305372,-0.1331141402234337,0.17223258664901842,0.030667884078056318,0.021301556081850137,-0.0030962486471715067,-0.017837331321821637,0.04853433182760725,0.04633216619319569,-0.11645421935607381,-0.11304429600512478,-0.2728039774750357,-0.11300411960153056,-0.22281895360507242,-0.17398082773384616,-0.03722206559394259,0.17223258664901664,-0.12706034821457202,-0.17674664009089547,-0.2393053448065281,-0.12513252891895377,-0.1733731263621383,-0.04206765331455742,-0.06831858733173846,-0.20030808086747953
H4K20me_H3K23ac,-0.09601002255895885,-0.09833966576056064,-0.1321249130101716,0.030667884078056318,0.19081145411938039,0.0712777345686213,0.003005894739015247,0.0025118395893706236,0.008833880920473547,0.03502309348547605,-0.07540778461424225,-0.06268053090101056,-0.22191811432666775,-0.1043861351818034,-0.18801876675177276,-0.157019659612196,0.006738997175313344,0.1908114541193786,-0.10684003876592563,-0.14023741405667423,-0.21871644794925693,-0.11856987595916735,-0.1537465943428753,-0.04093590099982691,-0.06632323846515753,-0.18498054173956646
H4K20me_H3K14ac,-0.11166270237913878,-0.10929756313286276,-0.14016538261042655,0.02130155608185369,0.0712777345686213,0.2162828277097848,0.007786365894608238,0.05485919232603287,-0.010986501531974113,0.0044162317458074085,-0.08963701646653632,-0.006381867035571531,-0.2817926739339125,-0.1158399800276193,-0.19718373463935457,-0.17425605187566795,0.03352253404326966,0.2162828277097848,-0.1252477067662081,-0.1743355497164334,-0.2609559003090691,-0.1786571480440582,-0.18716338256099618,-0.07292272158646362,-0.08779140680641184,-0.18870069947692691
H4K20me_H2AK5ac,-0.06670172972066979,-0.07393629264495516,-0.11815250001793132,-0.0030962486471697304,0.003005894739011694,0.007786365894606462,0.19484785210172006,0.00489345297107846,-0.011328174345482722,-0.00801666127376599,-0.09837815558697471,-0.08753554868729196,-0.24117591203559385,-0.06148741198578911,-0.18349149929108854,-0.14271548432775383,0.005354437365445719,0.19484785210172362,-0.13038741265110687,-0.13434980549136455,-0.15208620460708033,-0.085019202496051,-0.09730771021857265,0.006741058561622992,-0.013516586195439828,-0.2020951981688519
H4K20me_H3K18ac,-0.1372969785804159,-0.13408668957193015,-0.16512602312745628,-0.01783733132181986,0.002511839589363518,0.05485919232603109,0.004893452971080237,0.2923632603808244,-0.00570715491272189,-0.036776973419780035,-0.17213294454439243,-0.04259046055618576,-0.2903109532872641,-0.13968378657209612,-0.2236798693371682,-0.1977898716378963,0.05350639817140568,0.2923632603808226,-0.11413899802111338,-0.1738496621372967,-0.21008974719952533,-0.15308841985166843,-0.20065548930180555,-0.02904053088805192,-0.08851281953354473,-0.19360583428212585
H4K20me_H3K9ac,-0.10076819359163558,-0.09618493323735144,-0.12686673982310914,0.04853433182760725,0.008833880920473547,-0.010986501531972337,-0.011328174345486275,-0.005707154912720114,0.1807738561184351,0.04450307334795234,-0.11624617993655839,-0.11548051308251317,-0.22471451419379207,-0.10712166377443744,-0.20290236356775893,-0.15741013895748068,-0.025237490137445917,0.1807738561184351,-0.09965101212914718,-0.1501442071171173,-0.2188129710171154,-0.09191025557393395,-0.14257648899171294,-0.009834947590114496,-0.060956400980209935,-0.1813436743156629
H4K20me_H3K56ac,-0.08464223734264031,-0.08245446246228383,-0.10707920398416704,0.04633216619319569,0.035023093485470724,0.004416231745805632,-0.00801666127376599,-0.036776973419780035,0.04450307334795234,0.15266103533610575,-0.0523804990272243,-0.09395717430114203,-0.18622383929603004,-0.08294997508645174,-0.19040668296401897,-0.12772383944331445,-0.024599532928933243,0.15266103533610575,-0.08126410525852457,-0.11704413920372048,-0.1641937266517921,-0.07322671692802096,-0.1253373961099431,-0.018891351919359423,-0.0519402723159299,-0.1433445712433734
H4K20me_H3K27ac,-0.11424263706287796,-0.11168740008493572,-0.12957310114542153,-0.11645421935608269,-0.07540778461424402,-0.08963701646653632,-0.09837815558697471,-0.17213294454439065,-0.11624617993656194,-0.05238049902722608,0.09421988813316418,-0.14751139893508913,-0.1456361188723676,-0.11117381209169608,-0.1510969897411112,-0.11158569136171792,-0.0641067191342799,0.09421988813316595,-0.08018492331721028,-0.09993206545815525,-0.1272681258044006,-0.11293972029322852,-0.16304214011538143,-0.09314968058340867,-0.09043696418002867,-0.16771122476682798
H4K20me_H3K4me3,-0.19146518033183924,-0.17776866002635394,-0.21506105580191104,-0.11304429600512478,-0.06268053090100878,-0.006381867035571531,-0.08753554868729196,-0.04259046055618754,-0.1154805130825114,-0.09395717430114203,-0.14751139893508736,0.28131608856586077,-0.3029038492743954,-0.18062134304487465,-0.19002163100297587,-0.2272272182132795,0.07049891698237687,0.28131608856586254,-0.14590593739458413,-0.22986841284879667,-0.23877508262033942,-0.26706450461598763,-0.25728038413567234,-0.16479350967649964,-0.14248857802745007,-0.18971262117903542
H4K20me_H3K4me2,-0.212791291313831,-0.20073967672436943,-0.21394134045979207,-0.2728039774750375,-0.2219181143266642,-0.2817926739339107,-0.24117591203559385,-0.2903109532872641,-0.2247145141937903,-0.18622383929603004,-0.14563611887236405,-0.3029038492743936,0.15604336618232217,-0.17219933789382225,-0.16266988996310872,-0.14900185715210768,-0.016482526970406752,0.15604336618232395,-0.09730318876585287,-0.09582383660494465,-0.12072397846842975,-0.2134642375057325,-0.26748400322684596,-0.2596233616214878,-0.17422585375325106,-0.2208598129297421
H4K20me_Htz1,-0.10065398012275395,-0.09076838456779157,-0.1143340010824403,-0.11300411960152701,-0.1043861351818034,-0.11583998002762286,-0.06148741198578911,-0.1396837865720979,-0.10712166377443744,-0.0829499750864553,-0.11117381209169608,-0.18062134304487465,-0.17219933789382225,0.10303298408478767,-0.18135231953617392,-0.13637454765481394,-0.06490365713710489,0.1030329840847859,-0.08678729700301169,-0.08691245088984267,-0.10431537071119479,-0.09848216577716151,-0.0922641248142444,-0.050181025799624024,-0.03956928262641668,-0.2091612845384212
H4K20me_H3K79me,-0.16737349338663776,-0.15779016931803191,-0.169177804655666,-0.2228189536050742,-0.1880187667517781,-0.1971837346393599,-0.18349149929108854,-0.22367986933717532,-0.2029023635677607,-0.19040668296401897,-0.15109698974111296,-0.19002163100297587,-0.16266988996311227,-0.18135231953617392,0.05734133465171887,-0.12454071983228943,-0.10727653672131865,0.057341334651715314,-0.09710645714106647,-0.1729445002819947,-0.11112851712569949,-0.2996007836518082,-0.3169804355876433,-0.21660806021275647,-0.13993512284142007,-0.1750894663558089
H4K20me_H3S10ph,-0.15126866958683927,-0.1404783753978851,-0.1550710289948345,-0.17398082773384793,-0.15701965961219777,-0.17425605187566973,-0.14271548432775738,-0.19778987163790163,-0.157410138957486,-0.12772383944331445,-0.11158569136171792,-0.2272272182132795,-0.14900185715211123,-0.13637454765481394,-0.12454071983229298,0.026487332273406494,-0.09893389145349296,0.026487332273410047,-0.10475095143389801,-0.1283679304066112,-0.10464791552214336,-0.14859311050365598,-0.19094126823054935,-0.12132650236349996,-0.10611581943132542,-0.16665336420467725
H4K20me_H3K4me,-0.07073473634575222,-0.07012371876015067,-0.104705277460301,-0.03722206559393548,0.006738997175313344,0.03352253404326788,0.005354437365442166,0.053506398171407454,-0.025237490137447693,-0.02459953292893502,-0.06410671913427457,0.07049891698237332,-0.016482526970406752,-0.06490365713710311,-0.10727653672131687,-0.09893389145348941,0.7659328087729929,0.7659328087729946,-0.028057338114862773,0.10295114803861516,0.0670458483284957,0.03224693649667998,0.025656743012600458,0.1454880685564106,0.047214659893958455,-0.1034865217500407
H4K20me_H4K20me,0.0957821205726681,0.06917433081231472,0.05913860413892813,0.17223258664901842,0.19081145411937683,0.21628282770978302,0.19484785210172362,0.29236326038082616,0.18077385611843866,0.15266103533610487,0.09421988813316506,0.28131608856586254,0.15604336618232573,0.1030329840847859,0.057341334651715314,0.02648733227340827,0.7659328087729964,4.053165939807256,0.3064366817497781,0.3414631849385099,0.3238141092290103,0.25291947835090234,0.2725879630995607,0.4632541240275998,0.23727922162642656,0.08569881809466295
H4K20me_H3K36me,-0.16793363360529234,-0.1700005332142549,-0.18632626738914126,-0.1270603482145738,-0.10684003876592918,-0.12524770676621166,-0.1303874126511051,-0.11413899802110983,-0.0996510121291454,-0.08126410525852279,-0.08018492331720672,-0.1459059373945859,-0.09730318876585287,-0.08678729700300991,-0.09710645714106647,-0.10475095143389979,-0.02805733811486455,0.30643668174977634,0.3064366817497781,0.12289698267766269,0.049539535062915974,-0.12238000842908292,-0.20415674147843887,-0.06425337422261634,-0.08710425258008314,-0.1286881951132024
H4K20me_H3K36me2,-0.17438781669015135,-0.17558411551240916,-0.2075636188209824,-0.17674664009089014,-0.14023741405667423,-0.17433554971642984,-0.13434980549136277,-0.17384966213729314,-0.1501442071171173,-0.11704413920372048,-0.0999320654581517,-0.22986841284879844,-0.09582383660494642,-0.08691245088983734,-0.1729445002819876,-0.1283679304066112,0.10295114803861871,0.3414631849385099,0.12289698267766447,0.3414631849385117,0.054136672571324596,-0.13706037234088342,-0.1528552867129207,-0.04437376209754795,-0.07494379272958085,-0.18175512746885936
H4K20me_H4K16ac,-0.15233755812592698,-0.15328134547035432,-0.17775574127012916,-0.23930534480652632,-0.21871644794925515,-0.2609559003090709,-0.15208620460707856,-0.21008974719952356,-0.21881297101711716,-0.16419372665179388,-0.1272681258044006,-0.23877508262034297,-0.12072397846843508,-0.10431537071119124,-0.11112851712569949,-0.10464791552213804,0.0670458483284957,0.3238141092290103,0.049539535062915974,0.05413667257132282,0.3238141092290068,-0.05114362378022008,-0.12504321000514018,0.04925659427140694,-0.008349800163664156,-0.13721584806995324
H4K20me_H3K79me3,-0.10470029589277097,-0.11017106952822964,-0.13536102265202743,-0.125132528918952,-0.11856987595916557,-0.17865714804405464,-0.085019202496051,-0.15308841985166488,-0.09191025557392507,-0.07322671692801741,-0.11293972029322497,-0.26706450461597875,-0.21346423750573607,-0.0984821657771544,-0.2996007836518064,-0.14859311050365598,0.03224693649668886,0.25291947835090234,-0.12238000842908825,-0.13706037234088164,-0.05114362378022186,0.25291947835090056,0.012214369455984198,0.06019671705901608,0.043600704173659466,-0.19487227224214543
H4K20me_H3K36me3,-0.14697256729559882,-0.14450853253211804,-0.18708105530322072,-0.17337312636213476,-0.15374659434287707,-0.18716338256099085,-0.0973077102185691,-0.20065548930179666,-0.14257648899170938,-0.12533739610993955,-0.16304214011537788,-0.25728038413566345,-0.2674840032268406,-0.09226412481424262,-0.3169804355876398,-0.19094126823054403,0.02565674301259868,0.2725879630995589,-0.2041567414784371,-0.15285528671291893,-0.1250432100051384,0.012214369455984198,0.27258796309956246,0.031312294955409214,0.02071193316644937,-0.2527137304944027
H4K20me_H4R3me2s,-0.11335466458275967,-0.11774836187552573,-0.18829710491597318,-0.04206765331455564,-0.04093590099982869,-0.0729227215864654,0.006741058561624769,-0.029040530888050142,-0.00983494759011272,-0.018891351919359423,-0.09314968058340689,-0.1647935096764943,-0.259623361621486,-0.05018102579962758,-0.21660806021275114,-0.12132650236350173,0.1454880685564124,0.4632541240276016,-0.06425337422261634,-0.04437376209754973,0.04925659427140516,0.060196717059014304,0.03131229495540211,0.46325412402760335,0.13450638964512862,-0.15215461309445644
H4K20me_H4R3me,-0.06664856672721875,-0.06157621908581312,-0.09642401431658598,-0.06831858733173846,-0.06632323846515753,-0.08779140680641184,-0.013516586195438052,-0.08851281953354295,-0.060956400980209935,-0.0519402723159299,-0.09043696418003044,-0.14248857802745185,-0.17422585375325106,-0.03956928262641135,-0.13993512284141474,-0.10611581943132364,0.04721465989395668,0.2372792216264239,-0.0871042525800867,-0.0749437927295844,-0.008349800163664156,0.04360070417365769,0.02071193316644937,0.13450638964512862,0.2372792216264239,-0.1489415439819055
H4K20me_H2AS129ph,-0.21919172614689586,-0.21121291252450192,-0.22896581100139812,-0.20030808086748308,-0.18498054173957357,-0.18870069947693047,-0.20209519816885368,-0.1936058342821294,-0.18134367431566645,-0.14334457124337519,-0.16771122476682976,-0.18971262117903898,-0.22085981292974566,-0.20916128453842298,-0.17508946635580713,-0.16665336420467725,-0.10348652175004425,0.08569881809466473,-0.12868819511320773,-0.18175512746886824,-0.13721584806996034,-0.1948722722421543,-0.25271373049440804,-0.15215461309446177,-0.14894154398191084,0.08569881809466118
H3K36me_H4K5ac,0.13671575373552614,-0.014777662635873767,-0.022438757735683268,-0.11878514537588813,-0.10589312408208684,-0.11825297304551441,-0.08305837237245584,-0.19841336803326648,-0.14387995510186968,-0.09737596913675617,-0.07020150846150308,-0.2534261959458366,-0.17710232196129994,-0.12018840516054219,-0.10177721854238975,-0.15621199770128236,-0.1809346594543353,-0.16793363360529234,0.13671575373552614,-0.10088611164833594,-0.14071751015133316,-0.14214359014786382,-0.15381804878764882,-0.19970302116020555,-0.13614901503679633,-0.22432818137651012
H3K36me_H4K12ac,-0.014777662635871991,0.12201429146081111,-0.0041486586640626655,-0.11290604851801866,-0.10390372447076679,-0.11254936993719689,-0.08050809803079773,-0.19244805723776715,-0.13963543291350256,-0.09190816614395736,-0.06819083202893772,-0.24245168686586993,-0.16455604453275718,-0.1061814138209467,-0.0834763231684672,-0.14443881491665067,-0.18133946015585067,-0.1700005332142549,0.12201429146081111,-0.10289715595278182,-0.14082597404958364,-0.13686823232965217,-0.1394050375947895,-0.1958993503664459,-0.12107128080951668,-0.21223349083987486
H3K36me_H4K8ac,-0.022438757735683268,-0.0041486586640626655,0.13837608064658902,-0.12831254736784636,-0.1207760756622207,-0.12176538777695178,-0.10718168815773943,-0.21554330795879828,-0.1587023165614312,-0.10566765772051134,-0.07864990043985998,-0.2701376658804193,-0.1735791972074896,-0.131030098306816,-0.08222528232607651,-0.15700815966141946,-0.1967964174010799,-0.18632626738914126,0.1383760806465908,-0.10415354334982041,-0.14160233542929745,-0.15583328442911437,-0.15972275533786195,-0.24278933095988187,-0.15127555048237795,-0.230409785618237
H3K36me_H3K4ac,-0.11878514537588991,-0.11290604851802044,-0.1283125473678446,0.15124936735807637,-0.008390597488158846,-0.019439566265184283,-0.06092092554468387,-0.09898407687089161,-0.022076134987301543,0.02502825543660059,-0.058149115047587685,-0.24391754779396813,-0.22789201532637549,-0.1402942850430069,-0.1602789256021424,-0.18210725474025047,-0.19382485147406037,-0.12706034821457202,0.15124936735807637,-0.09929706793089998,-0.1557415670267961,-0.16496698485882888,-0.19015128320226005,-0.15402450994234762,-0.13390464644386668,-0.24204947229211804
